Intercept,X1,X2,X3,Y
1.0,0.61143297,0.4759483,0.32093236,1.9669583
1.0,-0.22045855,0.6472186,-0.5007857,1.0953175
1.0,-0.36212325,-1.2609253,1.5629822,-1.7738779
1.0,0.33643726,-0.4012075,0.5035117,0.8139925
1.0,1.1105449,1.6057835,0.8307855,3.9200573
1.0,-0.12149403,0.48133358,0.30138937,1.3154979
1.0,0.37963584,-0.22498146,-0.22625631,0.10004342
1.0,-0.6159611,0.23317453,-0.08661346,-1.0385693
1.0,-0.54044193,-2.1960673,-0.5585287,-4.2776737
1.0,0.3481485,-1.7996284,0.1599973,-2.4911218
1.0,-0.34864578,-1.623104,1.6441212,0.32594693
1.0,-0.885726,0.43197158,-0.3460842,-2.1615174
1.0,-1.4625655,-1.3885838,-0.19195144,-3.8166034
1.0,-1.8174714,1.0396935,-0.74678725,-2.2699614
1.0,-0.7827258,1.4545215,1.9396684,1.4504503
1.0,-0.0018332248,1.0181521,-2.3680575,-0.7148677
1.0,0.59277046,0.6382336,-1.6041975,-1.3320293
1.0,-0.52268857,-0.30202603,0.67429817,-2.2693295
1.0,-0.60655916,0.87274665,-0.14053972,0.099527955
1.0,0.44757754,0.23177528,0.8430874,1.2504153
1.0,-0.6411765,-0.5490127,-0.76255316,-1.5510789
1.0,0.112505905,-0.23588619,-0.9718123,-1.8566034
1.0,0.367138,0.7458849,0.9287695,0.80029535
1.0,-0.17343107,2.059913,-0.9982985,1.4380174
1.0,0.93237805,0.7656913,0.2533483,1.5294929
1.0,0.8232097,-0.06064944,0.45860004,0.85544145
1.0,1.3766121,1.0556927,1.9178853,3.8705134
1.0,-0.22991171,0.26578677,0.56629866,-0.00678885
1.0,-0.59841055,-0.5810577,2.1773498,0.29715753
1.0,0.29897597,-1.8072212,-0.8469684,-4.1223745
1.0,-0.40677568,0.0183376,-0.23652111,-1.1023321
1.0,0.9182487,2.1676435,0.024982564,4.296683
1.0,-1.9438074,-0.09649223,1.22299,-1.2273049
1.0,-0.24643521,0.64374167,-0.5949318,0.026747756
1.0,-1.4926853,-0.34989634,0.5111468,-0.8911052
1.0,-0.86557305,2.2047448,0.4804479,2.9865437
1.0,1.3942469,-1.7136754,0.5390145,-0.91108793
1.0,0.70057064,-0.25683692,-0.39038506,-1.4016919
1.0,-1.8365996,0.9007884,-0.19319615,-2.5060408
1.0,-0.64578545,-2.0161448,-0.09501686,-3.8184056
1.0,-0.3985278,0.33179346,-0.71206164,2.27594
1.0,-0.13339725,-1.3307492,0.63527054,-0.9250124
1.0,2.2209668,-0.10724572,-2.0924997,0.93474245
1.0,0.97412467,0.06477319,2.137264,3.7763746
1.0,0.93428946,-0.5876732,-1.052106,0.49062443
1.0,0.35983616,-0.8765812,1.1183729,-1.5165242
1.0,0.9609606,1.3792164,-1.4514784,2.8561182
1.0,0.58600765,0.3207813,0.3295547,1.5028682
1.0,0.3549379,-1.498604,-1.1186398,-1.3674389
1.0,-0.5318841,0.48847097,-0.75355834,1.3684641
1.0,-1.1505537,0.8071675,0.38567543,0.23067215
1.0,0.329741,0.012039164,1.8039083,3.1587827
1.0,0.049555603,1.2861335,0.6049567,1.6348512
1.0,0.02528696,-0.79139954,-1.2214268,-2.3799577
1.0,-1.1725359,-0.5785694,-0.2796093,-2.5520248
1.0,-0.11084494,0.047458198,-1.3928039,-2.1800554
1.0,-0.09737453,0.14347024,-0.1397924,1.0080115
1.0,-1.0212418,-1.094316,-0.016187336,-2.6662884
1.0,1.0196106,-0.49566364,-0.44091687,0.06740838
1.0,-2.1763272,-0.96967006,-0.3005882,-4.1924734
1.0,-1.6145359,-0.8282016,0.9243232,-2.0827482
1.0,-0.8353741,-0.25281832,0.02890547,-0.9802846
1.0,-1.2963566,-0.5455133,-0.05172311,-2.5432441
1.0,0.7331589,-1.8178725,-1.7393856,-3.8443816
1.0,-0.3365316,0.55811626,1.0210338,-1.1242504
1.0,-0.14398906,0.111774944,-0.54532456,-0.6727211
1.0,1.2945905,0.49254185,-0.99054116,2.4320633
1.0,-0.7663243,0.5277004,1.3592998,2.2376914
1.0,-0.06403343,1.8434302,0.075719185,3.2932878
1.0,1.1204327,0.41374406,-1.0898749,2.4607542
1.0,0.12590203,-0.1892145,0.20008653,-0.77121866
1.0,0.7693954,-0.06119609,-2.2993546,-1.4329696
1.0,-0.33858895,-1.2129264,0.7107008,-1.4286104
1.0,0.51190394,-1.0273609,-0.63310736,-0.2624941
1.0,0.06117211,1.0999266,0.6643865,3.6578665
1.0,-0.93311346,-1.5588524,0.9139136,-2.7756562
1.0,0.9809794,-0.023711644,0.701226,2.6612997
1.0,0.58032995,0.9462333,-0.22975636,2.7559803
1.0,-1.6681057,-0.10769553,-0.02048868,-1.307923
1.0,0.34505194,0.47007507,-0.24788947,0.3889733
1.0,1.1776482,0.42031777,0.6986486,4.232896
1.0,-1.0690278,0.27860105,0.09193838,-1.467107
1.0,0.69019246,0.36516944,1.2385783,3.707911
1.0,-0.44270128,0.44505882,-0.83885956,-0.9236518
1.0,1.4483118,0.5643995,-0.60676503,2.0209846
1.0,0.6224305,-0.87824214,-0.46840504,-0.37777054
1.0,-1.5440439,-0.5523443,1.1298753,0.00067710876
1.0,1.0621614,-0.2852959,0.2958664,1.1076481
1.0,-1.2230576,0.8029243,-0.10309184,1.1041578
1.0,0.7762412,-0.6269733,1.9255924,1.529307
1.0,0.94481987,1.6428791,0.0045570335,3.2392154
1.0,-1.161219,0.78274155,-0.57135355,-0.49322182
1.0,-0.1651753,-0.30045593,-0.20647454,-1.3991444
1.0,0.93511987,0.5019696,-1.0411679,1.3547719
1.0,0.33132574,0.84230053,1.2151835,0.53028893
1.0,-1.623886,0.96722215,1.262156,-0.737378
1.0,0.596969,-0.8869434,-1.6823027,-1.2985016
1.0,1.8749341,0.6268266,0.9694856,3.6317766
1.0,-0.14878978,1.0343783,0.050311953,2.2945414
1.0,-0.5310589,0.5314328,0.4388684,2.467311
1.0,-0.5107293,-0.61323816,-1.059661,-0.71955776
1.0,1.2138315,0.650166,1.0868033,5.030757
1.0,1.463449,-1.3934917,-0.39497143,-0.5063612
1.0,-0.52544236,-0.0202054,0.68517923,-0.48502016
1.0,-0.82153904,0.43596667,1.078817,1.0762634
1.0,-0.053089354,0.9302488,0.8011333,2.7069125
1.0,-1.0351692,1.8689152,-0.2137579,1.3663102
1.0,0.97585225,-0.7774291,0.7380953,-1.0341232
1.0,-0.23883584,-1.1402014,-0.45476642,-4.093754
1.0,1.0295886,-2.4495504,0.061910607,-2.1698532
1.0,-0.2651779,-0.0647164,-1.986812,-0.24967396
1.0,1.1467631,0.53083366,-1.7085724,2.9857454
1.0,-0.43183166,0.3168936,-0.363079,-0.18761018
1.0,-0.99747705,1.2401588,-1.7669691,-1.599317
1.0,-0.5513666,0.52964973,0.4304968,1.7258844
1.0,1.175147,0.9729913,0.9993301,3.54868
1.0,0.97771657,-0.26973197,-0.5198756,0.92380285
1.0,-0.21277095,0.16475578,1.251522,0.18816328
1.0,0.34235334,1.3799757,-0.6034856,2.1565037
1.0,0.6664419,1.2412928,-0.6602188,1.5820483
1.0,-0.59812194,1.11957,1.0717146,1.8200805
1.0,-0.89391637,-1.1564598,1.6056838,0.75153434
1.0,-0.11176953,0.14492632,1.1995764,1.6807775
1.0,-0.60932153,-0.5093382,0.42577836,-0.4708287
1.0,1.3826902,-0.8130338,0.55624515,1.7196941
1.0,-1.0943866,-0.47463706,-0.8313891,-3.4206235
1.0,0.32350037,1.6383569,2.1750557,3.8956442
1.0,-0.8878093,-0.3220668,-0.2702134,-1.8416727
1.0,-1.4922546,-2.8827806,-0.09203986,-6.1225886
1.0,-1.605729,-0.15198724,-0.72107303,-2.4007492
1.0,2.8771238,-0.5621189,0.46385458,3.2241893
1.0,-0.2787522,1.346396,0.17408691,2.2991784
1.0,-0.28792104,2.1641452,0.8778764,6.364084
1.0,-0.8509986,1.2446357,0.28980345,0.268151
1.0,0.84094507,0.41579926,0.283086,2.1868489
1.0,-0.50868744,-1.5326934,2.224406,-1.1280726
1.0,0.058070023,-0.43911347,-0.35262042,-1.1389825
1.0,-0.19334154,1.144335,-1.4420221,0.68169564
1.0,-0.48088515,0.10554145,0.8189252,0.111770764
1.0,0.1349975,0.51055527,1.1582892,4.251191
1.0,0.41077748,-0.5188989,-0.62826765,-0.31695992
1.0,-0.99892116,0.35380155,1.9052662,-0.0040920973
1.0,0.18995634,1.3040229,0.37938672,2.4908166
1.0,1.3691318,2.316332,-0.9649599,2.19956
1.0,1.2534745,-0.08063276,0.6186337,0.17436624
1.0,-0.05423825,0.5813098,-0.32351592,0.8480954
1.0,1.368351,0.6296541,-0.73969334,2.3373065
1.0,-0.5603816,0.26995608,1.9672741,1.2618953
1.0,-0.75627965,-1.4552909,0.45970374,-3.3729403
1.0,0.008927654,1.929273,-0.39334962,3.759274
1.0,-0.49524465,0.23043936,-1.5066572,-1.8038775
1.0,-1.2147036,-2.1738513,1.0352919,-3.3179812
1.0,-0.8468399,1.3263057,0.79262275,0.58000255
1.0,-0.70769966,-0.48155224,-0.42114332,-1.293854
1.0,0.07989958,-0.03278919,-0.012608596,0.20606309
1.0,-0.6745411,-0.64678293,-0.18011121,-1.884207
1.0,-0.4608907,1.8575491,-0.20031041,2.1926165
1.0,0.6027356,0.24504632,0.31906945,0.99978626
1.0,-0.24494955,0.94014,0.19818835,1.1998788
1.0,0.48165008,-0.92579263,-0.30857167,-0.22325683
1.0,0.37595323,-0.50183713,0.5436264,1.9506996
1.0,-0.4770055,0.32339203,-1.0910378,0.80863583
1.0,-0.07984275,0.95836264,0.69526094,3.7873921
1.0,0.7254128,-0.58487314,-0.9733589,-1.776166
1.0,-0.55197036,1.1607153,-0.6536798,1.0938504
1.0,0.50513184,-0.96565104,1.014644,0.7061126
1.0,-0.295977,-0.5215122,0.7844995,0.8880103
1.0,2.0468955,-1.216136,1.5974469,2.2005515
1.0,0.56187886,0.41410565,-0.86735344,0.8217353
1.0,0.92687976,-0.13928308,-0.12515128,1.3488469
1.0,0.96187997,0.71473527,-0.007564677,1.9484875
1.0,0.9273017,0.2994288,-0.585303,2.3804588
1.0,0.056983154,0.39421737,0.18808953,-0.24603987
1.0,-0.4480564,0.9029755,-0.0475135,0.8418173
1.0,-0.9079882,0.99734694,-1.7842886,-1.8686478
1.0,-0.053556535,-0.59392446,0.41638246,-1.3706269
1.0,0.3494148,1.0594227,0.97383374,2.069819
1.0,-1.3819929,-0.51017094,-0.4757508,-3.7412946
1.0,0.12700486,-1.7789557,0.09197595,-2.2224123
1.0,-2.3145576,-0.11953867,-1.1703892,-5.0468626
1.0,-0.36784264,0.09690634,0.39870772,-1.0897417
1.0,-1.0337723,0.6811643,0.5624772,0.92585224
1.0,1.2155434,-0.1262441,-0.24636,2.8132854
1.0,-2.308781,1.0227659,-0.69782984,-2.4467144
1.0,-0.19750397,0.80844015,-0.32142892,1.0289329
1.0,0.30255845,0.14771162,0.14973237,2.292181
1.0,0.5527427,-0.15217714,1.10861,2.6717925
1.0,-1.7462925,-1.8809088,-1.0377544,-6.1530476
1.0,-1.4771743,0.9854175,1.1207805,1.0001694
1.0,-0.85715175,0.29105952,-0.42107597,-2.1130095
1.0,0.102492765,-0.25920358,-2.183897,-2.329758
1.0,0.26570073,0.55886316,1.5200264,3.325036
1.0,1.1567924,1.3119322,-0.28539264,2.7415493
1.0,2.228964,1.748611,2.2010124,7.3049912
1.0,-0.53674966,0.21045808,0.53745043,1.0011715
1.0,-0.29537258,0.68144614,1.1414629,1.6452484
1.0,-0.541425,0.12057707,-0.31208456,1.2644098
1.0,0.23510748,1.3205276,-0.45951062,1.162185
1.0,0.4873646,-0.95189524,-0.6382996,-0.7051879
1.0,-0.56866217,0.22014865,-0.45288044,-0.3416237
1.0,-1.1745086,0.0382556,-0.61092585,-2.8497167
1.0,1.8153814,-0.6900008,-1.1136898,1.21801
1.0,0.075414,0.5795591,1.7097985,2.543665
1.0,-0.82861364,-0.7984301,-1.3155376,-3.712013
1.0,0.70719975,-0.6584936,-0.039258685,-0.9266177
1.0,0.92480755,0.39046413,1.3565298,2.8393996
1.0,0.16866143,-0.94933367,0.21528123,-2.4935
1.0,-0.43951827,1.3419938,-1.1995448,0.59616315
1.0,-0.32647225,0.30406934,0.84794664,0.5777712
1.0,-1.0816573,-0.22691007,1.9853711,1.2343936
1.0,1.5179118,-3.6177063,-1.8772906,-5.146828
1.0,-0.9095634,0.033513658,0.33994168,-1.2397151
1.0,0.27085668,1.811666,0.5458457,3.827435
1.0,-0.7668187,0.16388786,-1.5325514,-1.7539992
1.0,0.37501404,-0.68390656,-0.040430456,-1.2752998
1.0,-0.62876207,0.21664295,2.8209476,2.8204873
1.0,-0.84654903,-0.9200739,0.32273567,-2.756128
1.0,0.057833634,0.30217093,-1.74809,0.51410496
1.0,-0.39737564,-0.27550215,0.8414834,-0.54334134
1.0,0.71518177,0.45812082,-0.8548069,0.029705286
1.0,-1.2269735,-0.526155,-0.6525382,-4.097101
1.0,-0.42466712,-0.89140874,2.701627,0.5185509
1.0,-0.40402627,0.41204998,0.12256735,0.40332198
1.0,0.11718698,0.21648002,0.16254365,0.7877992
1.0,-0.5936037,0.22122203,1.4208264,2.4313455
1.0,0.0683058,-0.19033332,2.8745384,3.9776218
1.0,-0.9616955,-1.1092938,0.5613575,-0.7187036
1.0,0.86454403,-0.521126,0.61129826,0.36884624
1.0,1.8643897,0.2962899,-0.34991872,3.806232
1.0,-0.11671499,1.3846352,0.15111718,2.3990285
1.0,-0.86340624,-0.4384747,-0.20297875,-1.7166317
1.0,-0.29265186,0.31839475,-0.50972515,-2.038321
1.0,-1.0758417,-0.4459186,1.9178257,0.3442425
1.0,-0.66856366,-0.9137027,-1.394351,-2.514729
1.0,-0.12797505,0.34010613,0.13036555,-0.36670667
1.0,-0.26248395,-1.839297,2.2330058,-1.0202457
1.0,-1.5056725,-1.612536,-0.73198396,-3.323132
1.0,-0.25695932,1.4974674,-0.24302709,1.3783965
1.0,0.2214071,-1.349338,0.17533189,-1.4639467
1.0,-2.0133433,0.59482205,1.2058126,-0.6605158
1.0,-0.027683679,-0.7888444,1.3678173,-0.23754127
1.0,0.47644255,1.1604974,0.7727662,2.688032
1.0,-1.1419783,-0.8936038,-0.040591225,-2.9350991
1.0,1.299316,-1.3928621,-0.64410573,1.574353
1.0,-1.2412899,-0.7761336,-1.291237,-4.5758915
1.0,-0.116794385,-0.7072798,1.3850545,-0.33682048
1.0,0.3260666,-0.18616717,-0.8018927,-0.984922
1.0,1.8924626,1.3891867,0.23843011,4.26961
1.0,0.6868233,0.3318875,-0.9462436,1.3542731
1.0,-0.15437712,0.17961526,-0.11351079,0.2648908
1.0,-1.2960517,-1.3825666,-0.34795883,-3.6165142
1.0,1.33775,-1.0190102,0.75307614,0.7321739
1.0,-0.28117368,0.9669963,0.9335621,2.0270925
1.0,1.677914,1.8256323,-0.23219316,3.1209955
1.0,-0.48204586,-0.87098545,1.40047,0.3890422
1.0,1.197452,0.40731892,-0.20379308,1.7036192
1.0,0.6928323,-1.1513547,0.753715,1.3077722
1.0,-1.5449575,-2.174889,-0.14537418,-4.236059
1.0,0.39772603,-0.20394245,-0.13365418,-1.2647221
1.0,0.16033211,1.3595304,-0.79092634,2.7960463
1.0,-1.0328703,-1.369182,-0.48796502,-3.3413928
1.0,0.20681079,-0.3685055,0.25039726,2.1645224
1.0,-0.45037064,-1.124782,-0.18991414,-3.0372972
1.0,0.8111854,-0.24858664,-1.4227228,-0.4146101
1.0,0.2760055,1.4673994,-3.1485906,1.077784
1.0,0.77597094,1.0624703,-0.010805462,2.0055394
1.0,-0.9601743,-0.56452394,-0.19380914,-3.480126
1.0,0.106382206,0.8500301,-0.43539226,0.8031395
1.0,-1.6147095,0.35414216,0.7239035,-0.15561152
1.0,1.4087844,0.63605237,-0.04052467,3.4410684
1.0,1.2169812,0.69049335,0.38891828,1.94714
1.0,2.0236628,0.30886263,1.6060169,2.7288218
1.0,-0.37817314,-0.026453663,0.54277885,0.9583393
1.0,0.6456299,-1.1525446,0.025707893,-0.9909018
1.0,0.52406,0.6261721,0.007192713,1.8101565
1.0,-0.4580356,-0.42375135,0.4552847,-0.57421994
1.0,0.9346837,0.1661352,0.19876294,2.3288043
1.0,0.95945865,0.37205276,0.56118447,0.9562466
1.0,0.39112476,0.06142566,0.4464008,1.8947351
1.0,-1.3221549,0.1467371,-0.22209837,-3.6130714
1.0,0.28547537,0.4073887,-1.2088737,0.025229573
1.0,-0.2981242,0.15580478,-0.6095145,-0.86173165
1.0,-0.80103034,-1.2539701,0.6170513,-1.6759721
1.0,-2.344666,-0.752004,1.7730057,-1.17822
1.0,0.11740105,-0.73640364,-0.34157127,-1.9879637
1.0,0.5078807,0.49252012,0.43858936,2.6463974
1.0,-0.38073847,-0.15103225,-0.58904016,0.33714223
1.0,-0.84629405,1.3803895,1.4121528,2.213487
1.0,0.9706074,-0.33802012,0.32016107,0.67210543
1.0,0.41058475,0.33516032,-1.6294756,0.08714241
1.0,1.0174423,0.5028902,0.1470286,2.3013697
1.0,0.15874293,-0.20834202,1.4026396,1.2085735
1.0,-0.9422806,1.8947881,0.3849124,2.3009717
1.0,-0.90671176,0.14856304,1.1460661,-0.85306585
1.0,0.6377992,1.0023593,0.12979114,4.1237903
1.0,0.3143575,0.5082256,1.7331667,2.7028816
1.0,0.7536631,-0.09445927,0.41686073,1.5246156
1.0,1.6493597,0.041994553,0.73869294,3.1689851
1.0,1.4648476,-2.0220766,-1.4028251,-2.9050136
1.0,-0.004034072,-0.07442041,-0.8751901,-0.6079642
1.0,0.95014066,-1.3596758,0.18893056,1.2436546
1.0,-0.2654983,-0.32422668,0.75738823,1.768082
1.0,-0.53207445,1.1608214,-0.6059103,1.3267279
1.0,1.4781979,0.6696363,-0.5826234,2.7316623
1.0,-0.96798635,0.13309537,-0.24237064,-2.2615166
1.0,-0.2282725,-0.40917945,-1.7665308,-2.342638
1.0,-0.6179088,0.38967493,1.2790141,0.49262422
1.0,0.5422061,-0.006119252,-0.062735714,0.7869963
1.0,-0.5381085,1.4631125,1.4793376,2.7668872
1.0,-1.0802263,-1.443806,-0.20007299,-2.7133274
1.0,-1.6586512,-0.060110904,0.48351896,-2.2852
1.0,-0.06377656,-0.12706186,0.0595341,-0.12680668
1.0,0.39207244,-0.9440757,-1.9395338,-4.0469275
1.0,-0.43853208,-0.2548447,1.2736347,-0.12455064
1.0,-0.7084176,-1.4015636,-1.2236124,-3.7332466
1.0,1.14869,0.59981126,1.6211001,2.6648707
1.0,-1.0269637,0.68302286,-0.6512253,-0.34816375
1.0,-0.07919551,-0.85247356,1.4981191,0.23489538
1.0,1.8787054,-0.534295,0.45741665,2.8412104
1.0,0.23877801,-0.571834,1.0733027,1.5235138
1.0,-0.670504,-0.08883272,0.9557189,-0.14588514
1.0,0.06640201,-0.988575,0.24791203,-0.45316446
1.0,1.6295174,0.10533118,-0.6804387,0.2750666
1.0,-0.5690699,-0.8724486,0.4167617,-0.866214
1.0,-1.7545218,1.0623561,-0.8311597,-1.9611378
1.0,-1.1077019,-0.39316294,0.27619913,-1.5861535
1.0,-1.0961229,0.7500478,1.3124722,1.2784212
1.0,0.29551962,-1.2747211,0.12836862,-2.0881872
1.0,1.878511,-0.35957852,0.15097623,1.7213335
1.0,-0.5049841,-0.9803762,-0.9170038,-2.79525
1.0,-0.35119042,-0.13228631,0.4633662,0.7691434
1.0,0.918491,0.2182195,-0.58360374,-0.6143691
1.0,-1.034604,-0.9038326,-0.46269232,-2.773155
1.0,0.047187697,0.3582384,-0.7831865,-0.95441645
1.0,-0.17419979,0.2435248,-0.93876994,-1.3441486
1.0,0.19222179,-0.8556454,1.7482854,0.4624982
1.0,-0.85720587,0.01688652,2.544344,2.5691485
1.0,-0.7860009,0.6472732,-1.0229926,-0.07157493
1.0,0.7377673,0.82389,-0.5766804,0.87257534
1.0,-0.70454764,-1.0475647,-0.6732696,-2.3346033
1.0,-0.17515518,-0.19680035,0.27522525,0.082523376
1.0,1.5201068,-1.4329151,0.640166,1.2411965
1.0,0.114984825,1.2899032,0.4101534,0.80596256
1.0,2.1241193,-2.276046,-1.0352873,-1.5640166
1.0,0.8187005,0.044659004,0.99156153,2.0715415
1.0,0.09852324,0.6725808,0.17430694,0.7848864
1.0,0.016564535,0.24096982,-0.1756779,-0.96501124
1.0,-0.67254984,-0.6553601,-0.89520204,-2.8168278
1.0,0.8796737,0.831537,-0.34803987,2.820182
1.0,0.3915157,-2.0441868,0.85563123,-0.81520003
1.0,1.1620328,0.9472458,-1.2969924,1.185821
1.0,0.120015554,-0.56571305,0.17906918,-0.9255023
1.0,0.65885663,-0.31920695,-1.9508824,-1.890049
1.0,0.83470494,0.016082076,0.8678713,1.2639828
1.0,-0.2595237,1.4883443,1.006728,1.3134733
1.0,0.15516627,0.039295014,1.3255459,1.9778917
1.0,0.5545357,-0.07849897,2.0144682,1.5640712
1.0,3.2898047,2.1658826,-0.4663747,5.86521
1.0,0.091808826,-1.2217919,-0.013517421,-0.14502275
1.0,-0.8219525,-1.1920773,0.31386405,-1.9106624
1.0,-0.4551316,-0.12844943,-2.1133614,-2.1039438
1.0,0.8472716,1.2299709,-1.0330377,1.4605718
1.0,1.5307106,0.2829361,-0.0864255,3.5514803
1.0,-0.16808152,0.5274157,0.6586942,-0.898139
1.0,0.32833377,2.4368844,0.14551772,4.2619457
1.0,-0.68004924,-0.88756657,-0.71139455,-2.7929528
1.0,-0.29426152,0.36192247,0.3592274,-0.7385291
1.0,0.5384328,-0.7748518,-0.36905307,-0.24667442
1.0,-0.2263894,-0.19403043,-0.50963837,-0.9075749
1.0,-0.76737285,0.382631,-0.24162894,0.5841225
1.0,-0.42683196,-0.5455738,-0.23710889,-1.3147196
1.0,-0.24058023,-0.4051948,1.6173803,0.9680226
1.0,-0.081162386,1.2614095,-0.260673,2.241648
1.0,-2.089466,0.5831803,0.41983345,-2.5948596
1.0,1.8590482,-0.5795882,-0.271714,3.0044675
1.0,0.016869077,0.910861,1.2156037,2.4733882
1.0,0.23893914,-0.33219415,0.86695504,1.5661607
1.0,-0.009367577,-1.5668755,0.17528208,-2.4192736
1.0,0.21500692,-0.25982442,-2.043137,-3.1526463
1.0,1.0344933,0.13492937,-0.12131278,-0.09687531
1.0,-1.6987168,-0.3874944,0.050184935,-3.7971668
1.0,-1.8545136,-0.0621994,-1.70733,-3.4907863
1.0,0.090962544,-2.2107754,-1.3385308,-3.264123
1.0,0.39093992,-0.059901774,-0.27113166,1.2736771
1.0,0.08665681,-2.8365958,0.7739789,-1.5981607
1.0,-0.4487196,-0.3600567,0.7799806,0.94132864
1.0,-0.1402699,0.35517988,0.9398828,2.584445
1.0,-0.42272758,0.7031243,0.78549737,1.4084333
1.0,-1.0031773,-1.3719406,0.42114237,-2.9570694
1.0,0.82357943,-0.009671709,-2.1194682,-2.250008
1.0,0.19539654,0.39584088,-1.8232398,0.26063198
1.0,-1.1448567,-2.2751749,-0.378439,-6.0952554
1.0,-0.75405097,-1.1085479,-1.1305078,-2.5109496
1.0,-1.0913309,1.4144921,0.03636483,2.590454
1.0,1.0185789,0.56969565,-0.24191068,1.5944197
1.0,0.9328006,1.5916047,0.912323,5.2378526
1.0,0.49676752,-0.52007097,0.46536845,-0.9053344
1.0,-1.4732916,0.4761176,1.4086784,0.6853076
1.0,0.4579685,-1.2629331,0.22560282,-0.7696968
1.0,-0.03943085,-0.80423516,-1.6271824,-1.7060318
1.0,0.84222287,0.21932204,1.8006748,2.8570876
1.0,-0.86704093,0.8925315,2.0496233,3.273605
1.0,-2.7767866,1.4250613,0.6604891,0.150262
1.0,-1.1385965,-0.67170745,-1.0639585,-3.007507
