"Intercept","X3","X2","X2_X3","X1","X1_X3","X1_X2","X1_X2_X3"
0.000273994558790464,3.31414434934847e-05,0.00204742447554198,0.000278756404951721,0.0077827715019053,0.00110615395702912,0.833175227259185,0.155302530399103
9.72294365373928e-09,5.92168105311427e-08,5.0626462240464e-07,2.60208644904266e-06,5.33723785405171e-06,0.00114436818289499,0.0030754716688704,0.995771645619555
8.95581608569822e-06,0.00375783763529079,0.000206104029790098,0.0190115911928149,0.00117912047584311,0.162654748069792,0.0219093598268499,0.791272282953533
2.40496499105652e-07,2.52114316331733e-07,0.000117973174258837,0.000219553063983703,0.000434673358401075,0.00106733233391145,0.166531060299906,0.831628915158723
6.647412440431e-06,3.17158864802023e-05,0.000234822963389363,0.00156412577437359,0.00199034345468223,0.0140643923572731,0.0843985666970834,0.897709385454278
1.39924912363802e-13,8.8723416572959e-13,4.15380716566302e-11,2.26916801059784e-10,2.01232418987424e-05,0.00118744811772549,0.0151508243933438,0.98364160397755
3.1552204303803e-10,2.28001986841403e-10,2.51007133455779e-08,1.15091207096989e-07,0.00642795239700037,0.00231779940133197,0.362447904213935,0.628806203252288
2.44460374307028e-11,1.1103388494791e-08,3.3599182837799e-09,4.13576382366751e-05,1.62947680665267e-05,0.00233992965915395,0.000354686584459435,0.99724771686233
5.09637390318191e-06,4.76804855786916e-05,0.000218484873296245,0.00476371530248982,0.000231427557017994,0.00295907463926129,0.0267329908130468,0.965041529955406
1.66071890516165e-07,4.96559740758871e-08,2.79260800312712e-05,1.00849707029996e-05,0.00385957854616138,0.00254577486823427,0.532558488732192,0.460997931074813
3.72343563082838e-07,2.04150627902593e-06,4.26114200336901e-06,0.00080600726395964,3.70565852571465e-05,0.000186935361173294,0.00267341023310618,0.996289915564658
7.08312457597141e-05,0.000515230606729957,8.09206474505021e-05,0.000226233470714474,0.00261125093936774,0.283012165066597,0.0236923435794215,0.68979102444396
1.65291775059498e-07,1.53210530600921e-06,2.59292051943631e-06,3.85836731340594e-05,0.013476375604413,0.156907260942256,0.0432951521151052,0.786278337347491
2.89314476899372e-06,5.89662847066164e-07,0.000940576872579673,0.000246541179685682,0.000161901031840779,3.06712083310401e-05,0.798383214729075,0.200233612170872
7.4447716703094e-06,0.0130024979185857,0.000207677174293764,0.140641167637638,1.96263997396127e-05,0.041996578242039,0.000974436001221884,0.803150571854811
0.00243543742495045,0.00151075045738778,0.00904939035503831,0.00417413949772006,0.0435996403231333,0.0906312703532679,0.340091749011183,0.508507622577319
2.94750714932912e-10,2.36242027942367e-09,9.82096809101165e-09,8.08718451614952e-08,0.000180292448206576,0.00457445392271779,0.0300100519135959,0.965235108365496
7.56331699243017e-06,6.27414312620211e-06,0.00609406701042357,0.00182410311452395,0.000860760730591248,0.000767970752213781,0.750482407198708,0.239956853733421
4.46653191870752e-07,5.24153269325616e-08,0.00861830400083483,0.00092904737333733,9.36437657269756e-05,1.83820866159347e-05,0.85389114247053,0.136448981234437
1.9854339662346e-09,2.24846754308876e-08,9.34081756829045e-09,5.4988592511383e-08,0.000505292914077923,0.199416795534781,0.00440314806972236,0.7956746746819
3.86560021984625e-05,3.91484145280917e-05,1.4459149191742e-05,4.00921907605774e-05,0.139000122146872,0.445614683779486,0.0386300645215666,0.376622773795396
6.00503172646554e-05,4.13822277206714e-05,2.5286599999165e-05,1.87998723508756e-05,0.236223403785959,0.214614273651474,0.269347358103231,0.279669445442
4.76801935675406e-05,6.75991989566567e-06,8.91071788268636e-05,1.17525274086514e-05,0.465434208210637,0.133493495269963,0.320498896453075,0.0804181002466264
7.8276448488971e-05,1.13751641534872e-05,0.00367090188174668,0.000876443737739062,0.00431243612648933,0.00103851069167581,0.624438343511029,0.365573712438677
4.36964867027335e-06,7.45327387264343e-06,2.70684295986182e-05,3.69157895680767e-05,0.00217818487077119,0.0236228513079667,0.0887467815247698,0.885376375154783
2.24773076372356e-08,2.38486368977936e-09,1.21476149260205e-05,1.48421399704531e-06,0.0133116333734042,0.00219153677957924,0.814652537515439,0.169830635640483
1.43748619416804e-05,0.000507609911447752,0.000623505817492127,0.0307114367718608,6.08344600550183e-05,0.0163883177634284,0.00234563259519217,0.949348287818582
0.0203036098732421,0.0506458713598683,0.0210116363366668,0.039561647173371,0.0598323946370306,0.42693284332609,0.0617385697155928,0.319973427578138
0.000114156440237084,0.000901055977621042,0.000158657125390109,0.00213835900431511,0.0376791147024466,0.211307152757191,0.069282275638347,0.678419228354452
1.07160741412508e-11,1.32460023916938e-07,1.88980880357772e-09,1.88024616117846e-05,4.66993656847843e-09,0.00013000778717337,2.95762000738001e-05,0.999821474520656
1.51614402210488e-06,1.00061396268188e-06,0.000725024374665542,0.000290707705378929,9.39564637013924e-05,3.14156839256661e-05,0.836701673967089,0.162154705047255
3.86904521665152e-05,0.000257205319373952,0.00108856870082017,0.00441185278919708,0.00299994963875089,0.0327041449129677,0.125246935010535,0.833252653176189
1.00561064920797e-07,1.27244225299405e-07,0.00180005375223894,0.0016503791375103,3.60820967488385e-07,2.49071729971809e-06,0.105658039454245,0.890888448312449
1.57166605576008e-07,1.47831249215686e-05,7.27512273171095e-08,1.52402698158841e-05,0.00530474182156014,0.556998573527253,0.00190393563101734,0.435762495707599
3.81936728611919e-09,6.15944781222525e-09,8.29345474149134e-06,1.75055870906099e-05,7.75237013933364e-07,9.02486855141387e-06,0.0309101621080314,0.969054228765756
1.20878119202663e-08,1.43978356539526e-06,2.41900811314199e-09,4.33686175918259e-07,0.0311838073548547,0.479946452521515,0.018860573711077,0.470007278435992
0.00550537393878598,0.00471887153905023,0.281084042949997,0.461467498576483,0.00192312988065083,0.00222765296870802,0.0756646708397191,0.167408759306606
3.5560860633991e-08,1.89994781985447e-08,1.23038845898328e-06,7.39519895825569e-07,0.00378466643299254,0.00336142926968626,0.470579278261584,0.522272601567044
1.94831062050978e-07,5.15247203861743e-07,4.10362448042819e-06,2.25327608258476e-05,0.00426284456639914,0.00809671897426362,0.190342699600266,0.797270390395499
4.77608116979727e-13,4.74171218555744e-10,1.663528526872e-11,2.33652347962517e-09,4.04133683669587e-05,0.0263428566136429,0.0117808814026184,0.961835845787564
0.000171369633399271,3.40111157477752e-05,0.0013888244814509,0.00018831364331701,0.0631182653281221,0.014790105827289,0.799986179566914,0.12032293040376
4.37753899726361e-07,2.87241641540597e-07,3.11843154334317e-07,3.96123350835195e-07,0.0221520390505469,0.0386892385481969,0.119883844185369,0.819273445253841
5.5822547075171e-09,6.86238188079878e-09,1.26027217229267e-07,1.31969533529239e-06,2.65047615712802e-05,0.000976744281770579,0.000710746059284975,0.998284546730184
3.89580740465726e-10,6.29094438526477e-08,4.62500665662744e-10,8.34772000432571e-08,0.000421549508979655,0.248411365898117,0.000979597662344808,0.750187339691833
0.00196380800904151,0.000252743699012046,0.0285209388644105,0.00323509831448344,0.00390737548117233,0.000692516077049677,0.830580370805238,0.130847148749593
3.67884709519159e-06,2.93887045005175e-05,4.74509647133431e-05,0.000350023338629082,0.0026741808725397,0.00358349210764127,0.495490908777201,0.49782087638768
3.59345573731989e-08,1.33158601642195e-07,8.24486396667149e-05,0.000174378077438629,4.34116249131751e-06,0.000143859121648,0.0452655696909313,0.954329234214665
2.02138035306538e-07,2.47374252360479e-07,8.1282602746152e-08,1.15587806507823e-07,0.12755048364654,0.107515263625014,0.374376821430174,0.390556784915575
3.46864569671218e-07,4.68394560629245e-08,8.72940344922561e-06,1.33666449885323e-06,0.00334733850681125,0.000557178656138866,0.822706691954861,0.173378331110215
4.42962812279467e-05,0.00849184667858704,1.10669023528456e-05,0.00497669769715409,0.00275360921601492,0.335612079270322,0.00173901692608288,0.646371387028258
4.76395253139925e-07,7.60845643327977e-07,9.66531799208604e-05,0.000165851266853459,0.000157417506520891,0.000227244246543203,0.38045393755357,0.618897659005695
1.24094094266026e-07,6.62914327760599e-07,1.35247212714554e-07,1.6123834622308e-06,0.0049243691118952,0.0866433695967835,0.0147902807503894,0.893639445901835
3.34469809331151e-05,5.37681587837111e-05,2.12452071633034e-05,2.26043074556665e-05,0.0363145142970035,0.193936285378216,0.192854876272999,0.576763259397445
0.000198950028346408,0.000181888548820147,0.0451541984113692,0.0138604792154746,0.00145456443008302,0.00706761543775658,0.442457908414887,0.489624395513263
9.04905495742013e-12,3.50668956910302e-05,6.85209118809134e-12,5.59260701797641e-06,1.53163978438733e-07,0.886558691351339,7.00517838255688e-08,0.113400425914288
1.84900625094977e-06,7.16919231220571e-07,1.88264379574916e-05,6.78123483415778e-06,0.00312817492501961,0.00237069839107089,0.559495891059886,0.43497706202575
1.02710579196627e-06,1.3753480702193e-06,3.36549758456791e-05,0.0001282163119183,0.00016034545698345,0.00125877086535487,0.0198164391661003,0.978600170769935
0.0109411582827361,0.00283570418628952,0.0103042454047071,0.00379380655589715,0.263105289386089,0.125652850105351,0.325724943847724,0.257642002231207
1.86078060637349e-05,0.000318787477257856,0.000168118473621287,0.0126335121777304,0.00060347553785093,0.0051263922950446,0.0242492119341066,0.956881894298325
1.62696742760231e-10,8.35729260269592e-10,2.28912653845732e-07,3.58946988570093e-06,0.000869555710389469,0.00214399197035928,0.12415461535112,0.872828017587166
4.04582055448621e-07,5.75015198849603e-07,3.82467776396461e-05,0.000107982072169657,0.00137916747690789,0.00141022266602269,0.320753723336513,0.676309678073493
3.4471380135696e-07,1.04067964753246e-07,0.000977123831188079,0.00242377614332141,9.71827147697448e-06,3.56285398508793e-06,0.165432958079945,0.831152412038318
0.00092486080904898,0.000266710199296771,0.0775901636295575,0.055659637644563,0.00391197868565871,0.000788158536061279,0.598649583376035,0.262208907119779
1.50298787071275e-07,5.27255353675567e-05,1.19874179334909e-07,7.54173826070642e-05,0.000982931695183809,0.343140478193567,0.000964768179901205,0.654783408840407
4.68275596480316e-05,4.35540394434695e-05,0.000276717804840841,0.000742794813106388,0.00187700493742992,0.00275433226689151,0.112242553323672,0.882016215254967
2.39344335944688e-09,4.47510252781444e-09,3.31630107145852e-06,6.39586823372445e-06,1.49036053745006e-05,6.06523745315175e-05,0.163908133944584,0.836006591037659
1.69995385737325e-06,2.64404868312607e-07,2.0799314341998e-06,1.46060131936126e-06,0.0917618313821555,0.0128411315057113,0.471296767148858,0.424094765071796
1.24423071324203e-07,2.5868670549389e-05,7.35118447049923e-08,5.65282415924369e-05,0.00104444016743875,0.0512625301525927,0.00401967229187282,0.943590762541038
1.3045574744033e-06,6.42613741635709e-05,1.49738906661895e-06,8.93275923662966e-05,0.0005003891192542,0.0159375237836376,0.0232683132246909,0.960137382959346
8.03902100126022e-08,0.00186830203184182,1.7071808973707e-07,0.00501179186544054,3.83832851329501e-06,0.0526743912869343,5.13762309381408e-05,0.940390049148032
3.95596311675555e-10,8.11363788931864e-06,1.63228321620415e-08,0.000147684104091692,2.43644095702208e-05,0.207679540753614,0.00015270330624298,0.791987577070163
0.0048089600311914,0.0257313355373355,0.0328206987820154,0.436177735162828,0.00326291084024944,0.020607013457092,0.0269544957728166,0.449636850416472
9.404050684309e-08,6.5230415060098e-08,1.55656872816395e-06,6.58520296413016e-07,0.00209363160341353,0.00159805931079505,0.701256814009655,0.29504912071619
1.86117851527349e-05,6.25801824729504e-05,0.000255379411935212,0.000510189049208258,0.0116057314389413,0.0422640793112033,0.300086866161275,0.645196562659811
0.00244849518913839,0.00128621886349509,0.00435860455848409,0.00209184785664882,0.0368893288706455,0.0159214514001321,0.683754397261859,0.253249655999597
1.23623857427915e-10,1.1306787755368e-08,2.10017267494073e-10,7.50256134776846e-08,0.00336820617592797,0.0365723217053297,0.0216586523378269,0.938400733114873
3.80119148309193e-08,5.11144567655415e-07,0.0511280818093981,0.385688934776288,2.19567693312333e-08,4.33025958279383e-07,0.0447993607475579,0.518382618527546
1.54873194290839e-09,5.9894844929819e-10,1.27332346585546e-08,1.24383282454682e-08,0.00644928589392686,0.0258579395222349,0.0475005168830332,0.920192230381562
1.66838594798414e-07,1.48045842139973e-07,2.08399990491886e-06,1.62410994052196e-05,0.000119350501587441,0.000414362601656426,0.00765895097400509,0.991788695939004
1.9952502558007e-10,1.51488979554622e-09,2.19953251674903e-09,4.22835205971085e-08,1.47071550049362e-05,0.000123175949173899,0.0233889158904527,0.9764731548079
2.18270050266802e-08,9.03946627920809e-08,1.54856207800127e-05,0.00223949262204575,7.541077056533e-06,5.10723368658186e-06,0.0808907026114212,0.916841558613342
7.06875622259525e-05,8.26884085062684e-05,0.00166898400356555,0.00177167184782749,0.039389481099101,0.0476452350703535,0.428036424307515,0.481334827700905
