"Intercept","X3","X2","X2_X3","X1","X1_X3","X1_X2","X1_X2_X3"
1.0089342922529e-07,2.60929413371947e-08,0.000220954657451546,0.000127620014650464,2.72426284103601e-07,1.12210893130537e-07,0.069652225286368,0.929998688417982
6.68195864247602e-11,2.40894323113458e-09,3.00817018850065e-07,5.82026845091784e-06,2.4935203138073e-08,7.31312203246972e-07,0.00510711953140857,0.994886000659952
2.56582590595749e-05,6.10497487047435e-06,0.427422401758456,0.139523033280329,1.30894171846995e-05,4.43368375574203e-06,0.265586587911757,0.167418690714587
9.76335087248236e-06,7.8241371589792e-05,0.00140088726260678,0.00149806747235488,2.35312258298751e-05,0.00489294251570081,0.0338882774509875,0.958208289350058
0.000640833622879123,0.000448598256628959,0.00064261348742798,0.000955987537405177,0.00231425141472355,0.00196631949763214,0.0956141172479448,0.897417278935358
3.60163728693406e-08,1.78905612879073e-07,2.47324174851656e-06,4.46404733480535e-05,2.87677368735096e-07,3.19086896009279e-06,0.000951530998688228,0.998997661817901
3.57659143426263e-08,1.86297674186245e-07,5.16762454640681e-05,0.00821565275875315,2.85507437211821e-07,6.53239334414906e-07,0.00520110189180952,0.986530408293613
1.92320864626e-08,1.28888884234011e-08,0.000163291068635175,0.000594356109688083,2.50190726924583e-06,9.03142440780387e-06,0.00793735469987428,0.991293432669151
2.44738723809836e-07,2.64596364180883e-06,9.35878910995678e-06,0.000337765129388634,8.91353873852332e-07,2.91577888312408e-05,0.000547177001661646,0.999072759234769
6.58873475585174e-08,1.70641727764679e-07,0.000397010672337798,0.00133889748487868,5.13395622201489e-06,4.1941608363284e-05,0.029555727115955,0.968661052633168
2.17797423683114e-05,4.29341412562234e-06,0.037242073468163,0.0128988580484437,1.72604996096122e-05,3.59405789149465e-06,0.47647258054581,0.473339560223588
2.30567311555146e-08,8.70448605352982e-07,4.627322643726e-06,0.000234090854869555,4.9644607311668e-07,2.81329070853481e-05,0.00184132050049898,0.997890438463493
2.10361799281018e-08,2.95002665380566e-08,7.15316332627567e-06,1.20749738630394e-05,0.000131323885885748,0.000220977551335875,0.15978003731109,0.839848382578052
1.66913859928742e-08,1.47444934111771e-07,3.37983167849017e-06,9.52966451522336e-05,6.86949325016305e-09,1.56908822493715e-07,7.97370073944214e-05,0.999821258601139
1.16225975620182e-06,3.16481540471264e-07,4.89234945403507e-06,8.75060670185933e-06,6.19149480265547e-05,1.4029837715062e-05,0.06383658448657,0.936072349030236
1.35739138373771e-07,3.43183871913215e-07,3.14593617800312e-05,0.000183503960724217,1.58494333833301e-06,5.00111507466637e-06,0.0237740563770815,0.976003915318991
0.000395907905228327,0.000731481004457564,0.0001367632868235,0.00113872852703741,0.000892315435776274,0.00292273439866112,0.0017585952954996,0.992023474146516
3.51834466906137e-11,1.83784321826149e-10,3.039129754222e-08,1.7973337841918e-06,1.22704639200717e-09,3.93177259988548e-09,0.00051160963767825,0.999486557259453
7.18829243940622e-07,6.48462802552388e-07,7.13400351385761e-05,0.000223977604072857,3.65700582627107e-06,8.76844377745634e-06,0.00752664208745951,0.992164247531679
2.56720586903438e-05,2.20016056858812e-05,0.00485799466654245,0.0103226291308883,1.16334074107946e-05,9.17390129146079e-06,0.218938955372623,0.765811939856868
5.96789490269678e-09,2.51010756593479e-07,8.75052640934684e-07,8.62204162898159e-05,6.42128501246102e-08,1.38636055618322e-05,8.27139497709806e-05,0.999816005784235
1.50797627198267e-05,3.01998119058867e-06,0.00249958965836174,0.0066535192304517,0.000243822424607184,4.78178292374375e-05,0.221686707708605,0.768850443404827
4.79534572156662e-12,1.55549779009218e-10,2.55009126646348e-09,2.6703262172809e-07,2.6746951017232e-09,5.06864897399898e-08,0.000218924890561083,0.999780752005196
1.64205966029777e-05,0.000258580590306593,5.77854239105741e-05,0.00859261099184692,9.90592704381195e-06,0.000224300344023166,0.000334110071168662,0.990506286055097
7.52379513385543e-05,0.000247445105047334,0.00665259494086541,0.0272134327615191,2.76749845797422e-05,8.86369948726953e-05,0.140282862472556,0.82541211478922
1.44023039272138e-08,2.91380829091258e-08,4.8927356013355e-06,1.758779030663e-05,5.04506874070995e-07,1.99366309224314e-06,0.01381951000344,0.986155467760299
1.23970022491183e-07,4.78427155813595e-08,0.00056812111026031,0.000799701779121185,3.8665041561925e-05,3.99745419820057e-05,0.0736547632601663,0.92489860245417
3.42266592403076e-08,1.4067701228135e-08,1.30715028975022e-05,7.3339519935008e-06,6.68020019175232e-08,2.06596554075765e-07,0.00146770971321336,0.998511563138979
2.55303200496043e-07,3.17588409905171e-07,1.3246729570659e-05,9.26882832506428e-05,6.24327122116676e-07,3.95469700770078e-07,0.132837435345842,0.867055036952904
6.19236934437641e-08,6.74163004529679e-07,2.77762452823766e-05,0.000660574566256259,8.19418968077771e-07,1.52177064145877e-05,0.00388354130572073,0.99541133467066
5.2187031657736e-09,8.85491863826856e-05,1.83054388403047e-07,0.000393727624000021,1.12285848955534e-07,0.00528313616982587,5.06807571185982e-05,0.994183605703732
2.31106731128694e-06,8.54374695723104e-06,0.00530852043269496,0.0042972332437193,9.09662482274978e-07,6.89696089899844e-06,0.236921542388327,0.753454042497609
3.58111721229073e-07,1.90005817003827e-05,0.000449647455215503,0.00604451794607844,8.47523327083535e-08,1.37936776492524e-05,0.00207375026297974,0.991398847212323
3.89126100289324e-07,7.33951212795926e-07,2.13538936708479e-06,6.64604473571594e-06,2.63873114036446e-05,0.000105885683597055,0.0169054208175529,0.982952401676031
6.27382913293214e-06,1.85473069810206e-06,0.00445570931180688,0.00451542506606013,3.14415560586563e-06,7.29165783061281e-07,0.680832468928313,0.3101843948126
6.2546668351326e-06,2.56209915769395e-06,5.27886777054906e-05,0.000318305670550023,3.98054838489178e-05,9.77118256729773e-06,0.105422834839164,0.894147677380171
0.00015788473257981,0.000352088956287792,0.00440711804307371,0.0036404033936576,7.58364040193958e-05,0.00253117457062719,0.021376505220448,0.967458988679307
1.24773851688391e-07,4.22024937705045e-07,6.11222880720679e-05,0.000465978257780394,7.03138092746871e-07,5.80340584772983e-05,0.000536705172683892,0.998876910286104
3.28294642131624e-07,6.87076056575045e-07,0.000257039053907007,0.000176925290308168,8.59443996873251e-07,1.58595954349838e-05,0.0442307967047958,0.955317504540859
7.10677923168221e-05,1.63001739154572e-05,0.0014837398032683,0.00137399580340664,0.000114555829919075,2.47652751490183e-05,0.258301681325024,0.738613893997
5.88356144781055e-09,1.87504254649022e-09,6.70655631995363e-07,3.97784424953628e-07,2.33057011648149e-06,3.79820598060102e-06,0.00962407903157768,0.990368715993664
1.59952623496423e-07,1.67244363144162e-06,5.38609644748394e-05,0.00174198264348834,1.08661039064886e-07,1.59082211560213e-06,0.00208811970868447,0.996112504803943
4.64028851199778e-08,8.54334241280838e-08,5.51301133894993e-06,0.000365918340888724,3.63024628912743e-06,1.47815237857152e-05,0.000582809664233769,0.999027215377155
2.50576153799498e-06,9.91061248508497e-07,0.000582255296664252,0.000404552376841423,8.09214149864197e-06,7.34357178130657e-06,0.0721640394386254,0.926830220351802
2.2403050579961e-09,8.71629144046262e-10,3.401359854416e-07,3.41506570161983e-06,6.35002979133683e-08,1.52670174956728e-07,2.14146201999173e-05,0.999974610895706
9.83017160869039e-08,1.47120853153382e-05,0.00400137625541431,0.0625183068416167,1.20134677659394e-07,0.00142872225359028,0.00172006779961309,0.930316596328057
6.33166855291854e-08,6.4627533709508e-07,3.35877332683519e-08,6.07962895603296e-07,4.35284311895452e-06,0.000234311576195357,0.000149763498786943,0.999610220939247
1.13287291198683e-08,9.97330039698641e-09,2.82629115593267e-07,4.81889547983529e-06,4.48325252396136e-06,4.14934287418844e-05,0.000100212761660759,0.999848687730449
2.45845970974671e-08,3.45744001513267e-08,1.3410401305411e-05,1.21569450376908e-05,6.56839694340198e-07,1.86572092802743e-06,0.139070883351857,0.86090096758218
2.82741926581021e-06,2.50754835358118e-05,1.46247925919095e-06,2.31297473445351e-05,1.7513868366244e-05,0.000513119724265433,0.000467990841774565,0.998948880436188
9.59100645028197e-09,6.83206756914115e-09,3.43740508874273e-07,9.51498059039851e-07,2.17721880830689e-07,2.45817451677961e-07,0.00379121053305788,0.996207014265968
3.26236281337922e-08,6.54939738759803e-08,3.43582089285004e-05,0.0216110615070348,9.37971338548757e-08,5.85762307642162e-07,5.71288332234257e-05,0.97829667377377
7.62008433350722e-07,3.03676515800631e-07,4.56868858210488e-05,0.000527811601962915,1.28746139849947e-06,6.36056378133577e-07,0.00149570311832213,0.997927809191168
1.77499229979122e-08,9.63847893280035e-08,3.69920667402995e-08,1.67299136665695e-07,1.00286631214898e-06,0.000559009058718961,5.8679359796943e-05,0.999380990289256
