"Intercept","X3","X2","X2_X3","X1","X1_X3","X1_X2","X1_X2_X3"
5.12180789935229e-07,5.5593360467656e-05,0.003096525036595,0.00613619006211753,0.0538878016004368,0.0897793378573258,0.58482841268374,0.262215627218527
2.43481797465968e-07,1.87818279520359e-06,7.33502030854312e-05,9.06590781660992e-05,0.038471705610086,0.0150282692075205,0.790293254557479,0.15604063967907
8.04458430541673e-15,5.72171193090428e-11,3.06427900822624e-06,1.51638837946759e-05,0.000375520537139856,0.000707151846495845,0.763869115059377,0.23502998433696
1.80221989435635e-13,6.63525024727815e-08,7.22228298636013e-08,0.000119628618453053,0.00281134280093519,0.102270823186276,0.0738540766189174,0.820943990199906
2.19441822205928e-05,0.00533088414626534,0.00195245655049978,0.005669549135715,0.0364426055274278,0.611276510848096,0.14310248120284,0.196203568406936
4.30717324744351e-16,1.21659528878671e-14,1.277987574671e-07,2.53882680843433e-08,0.000619364229888129,0.00312453890587747,0.770922895620659,0.225333048056537
6.31507829961196e-07,0.0237595163059752,0.000655339051633945,0.447838978298402,0.000193339102352912,0.0963817029050078,0.0063024722240612,0.424868020604737
1.6527127846965e-09,2.0537434954734e-06,1.66036557610781e-05,0.000585768411466183,0.0136714603140064,0.301784452660984,0.0915446490824155,0.592395010479158
4.94577253455284e-16,8.91151472751855e-12,4.19753383908064e-09,2.05473203603428e-07,4.78231467360469e-09,2.02803529971405e-06,0.236103130804929,0.763894626697807
1.23489655240102e-12,1.09995572845801e-08,4.98735568503753e-05,7.56566877539649e-05,0.000197951769497061,0.00280442254295206,0.739534979566937,0.257337104875218
2.33122511171356e-09,0.000679347608563286,8.33800372766405e-07,0.000814861542586941,0.012378733829579,0.329886656409156,0.231694012744251,0.424545551734266
1.4186263476644e-17,2.19904831679833e-13,3.83854515206574e-11,8.6891056633264e-10,0.000132189211231827,0.00969952958695885,0.26329411168042,0.726874168613874
1.54763093691651e-18,1.71884216626386e-07,8.67119702364622e-11,0.00013610632875459,2.86458393220568e-05,0.161408569874345,0.00187319204605026,0.836553313940599
3.37450520593613e-15,6.45959899860496e-12,7.72365962098714e-05,0.00238687339408088,7.31326340773999e-07,1.09355854835594e-06,0.55357186462565,0.443962200492707
5.67771591334983e-18,2.22634423330644e-08,8.52801547184241e-10,7.2174179631335e-05,1.75625686510486e-05,0.0429164794771356,0.00862264793374586,0.948371112724592
1.17736311606494e-11,2.32829003242192e-06,4.21367041499254e-06,0.000897424513881786,0.000323426343643717,0.0273606171762385,0.175470202845146,0.795941787148869
3.50905233384926e-15,1.12565322331819e-07,1.50498368826466e-07,0.00829888098853818,1.31294732879861e-08,0.000441478767629909,0.000664197687558554,0.990595166363105
1.47301356315329e-12,3.4571588330805e-05,6.39815209619233e-07,0.000677948712537178,7.48197580844811e-06,0.166666118269641,0.0153868853402619,0.817226354296738
2.23273460281658e-17,1.22477131982211e-09,5.455022508452e-11,2.61142220989782e-08,0.00357346762144363,0.233248485890188,0.289522833354391,0.473655185740434
1.89186033197331e-11,1.2186778639026e-06,7.65196580773135e-08,3.67179286359514e-05,0.021239648233982,0.199138114588513,0.244955373000779,0.534628851031649
4.26296767730774e-10,0.00129050606237171,1.00008154597301e-07,0.0133923033893742,1.39913353502005e-05,0.378067526361395,0.000100622134639124,0.607134950282418
7.91926514345864e-10,3.35775352548135e-06,0.00010462680280341,0.000275634630179048,0.00928871129263271,0.0199658539225613,0.799582926541172,0.170778888265199
8.02469224784682e-11,6.23127088517854e-06,0.00132058605555112,0.0229901724852609,4.98938080369224e-06,0.0043163438864567,0.164202430285713,0.807159246555082
4.70945971982014e-12,6.55140772647378e-10,0.00020393950704565,0.0001604467904523,8.34242306522373e-05,9.49544011620012e-05,0.841624820709175,0.157832413701663
0.000132991689635144,0.000524844863672788,0.00930389350357028,0.00300775080600767,0.419572677265259,0.146469407961297,0.359673179317358,0.0613152545932011
3.07896442748645e-08,9.26494683069438e-05,0.00328663045442164,0.0359462016645636,0.0102005033953097,0.140374496281033,0.259999482671399,0.550100005275322
4.08787535601063e-08,1.50446957777514e-05,0.000165695432717833,0.00106466276300046,0.0653864360129517,0.0176016064175002,0.794916024591314,0.120850489207984
3.93698829248523e-08,0.000455501629137053,0.0178761155576453,0.705775294890058,2.31584994306017e-06,0.000588747434686475,0.0293094605727118,0.245992524695935
3.47175272745634e-16,1.85737309294215e-08,2.20575273142244e-08,2.15902674832522e-05,5.35892680145507e-06,0.389451867523525,0.00101422795886239,0.609506914692069
8.50774016848523e-08,0.000212496901100106,4.84048232011869e-05,0.00751841291194053,0.00561960374964769,0.390698149574166,0.0243071247654198,0.571595722197123
7.43042511362376e-18,2.31371742966263e-11,4.05023548680711e-05,0.0104643621147598,6.59810481451312e-09,4.20771658189797e-06,0.0540055608356501,0.935485360356898
1.85567546825941e-12,1.1236854503429e-06,6.23193567191009e-08,3.44238928274687e-05,0.0823691879581173,0.174844458931104,0.453243328134776,0.289507415076512
4.27877811314658e-09,0.000215043087163549,0.00147050575146771,0.199532237330487,0.000729006595487648,0.0129577825205713,0.178574618892581,0.606520801543463
1.0952593558385e-10,3.74133737465028e-06,1.02694091096819e-07,0.000142610177517629,0.0176465503483656,0.199711789346216,0.134519681593327,0.647975524393582
5.3670978077405e-08,3.54341211307557e-05,6.73989840572099e-06,0.000271873723567016,0.0205997096195457,0.29308390794709,0.156339770126484,0.529662510892799
7.07114457856806e-15,1.13577042012877e-10,1.27157900257245e-05,0.00130025447761477,3.61340559474483e-07,7.25068100162499e-05,0.0487647113586294,0.94984945010957
3.33127343731106e-12,4.74141477832366e-07,1.45957891641891e-06,0.000157962453710086,0.00195841439913209,0.0636175270280076,0.266767688758573,0.667496473636852
2.58294092911212e-13,4.47194001961569e-11,0.0274696883077592,0.00550750891954206,2.45545783465152e-08,1.37599839669621e-07,0.849603470060284,0.117419170513019
8.91274589629837e-11,5.68094297158108e-05,0.000187804378520233,0.0561115281584786,0.0024274491354716,0.0987793901776379,0.10160427687531,0.740832741755738
2.42018193920653e-13,3.71988269220241e-10,1.46806194279684e-05,3.47769394821387e-06,0.000630003063407107,0.000161459163913939,0.895205755521954,0.103984623565118
4.49600839068798e-13,2.29925722769674e-05,2.44138396685886e-05,0.0900376820244928,5.35475994294625e-06,0.00145735533937964,0.0930527049557384,0.815399496508051
9.03031409934796e-12,1.0254521667615e-10,0.000216363706953532,6.29462786373649e-05,1.00280423718684e-05,8.13805388203916e-06,0.875851681619763,0.123850842186817
8.09756982701045e-14,0.000136272922642214,5.4700125326132e-09,0.00631360672381332,9.58774872819679e-06,0.40835755289711,0.000116533520008633,0.585066440717604
5.53834382856843e-12,1.05362567997109e-06,0.000127508154373691,0.00201120885305412,0.000353404808689536,0.0342960438946636,0.309793479033639,0.653417301624362
8.65033326785718e-13,0.000341452769811685,3.62332459998584e-06,0.0151941325376161,4.53584293209185e-07,0.479649596340661,0.000207972335301645,0.504602769106851
2.75668141469988e-14,4.04616875565066e-08,7.86845434951791e-06,0.00310787339534981,1.22723616977962e-06,0.00264576509078776,0.0223005364930783,0.97193668886855
1.97722712068049e-14,1.91627438986493e-05,5.62413351650362e-10,5.1870851237981e-05,1.36966126374225e-06,0.735774940764661,4.7126474377939e-05,0.264105528942128
1.14894322004124e-07,0.000162048460011851,3.3192007941625e-05,0.00222976675050357,0.0812417286626985,0.107930887335715,0.502386420968503,0.306015840920305
8.13527306980595e-12,6.65502968299978e-08,5.64149644655551e-05,0.000551267461153448,0.000772034657754719,0.00062478230511069,0.829080679235165,0.168914754817918
1.61625981017452e-14,2.99352064387568e-07,9.93205223118886e-07,0.000375097280546234,8.36372160983365e-05,0.0119162981456405,0.258492697100775,0.729130977699637
8.90739832509241e-11,0.000150453128627831,2.5111703154553e-07,0.00239860775924503,0.0435645685725407,0.58876410746639,0.0412605908987769,0.323861420968314
1.11672518730594e-11,6.81209822966074e-06,1.0736219513646e-05,0.0215770152861553,4.89846286171165e-07,0.000512727593910902,0.0320671021064146,0.945825116838323
1.45933494202215e-15,2.56664968527125e-07,7.92864683548118e-10,9.10554889424173e-05,2.43972234876518e-05,0.0173290325176043,0.0231908802684377,0.959364377043693
3.33979645322291e-08,2.86387158379912e-05,4.85132328575798e-05,0.000367457361964851,0.020370896037225,0.135793735317308,0.484574717809926,0.358816008126917
1.11045974873601e-13,1.52554083104194e-08,2.41100764778672e-06,2.95450006329538e-05,0.000120444221160756,0.0144143192348626,0.392485754787199,0.592947510492977
9.59773186454117e-11,6.91286980822783e-07,5.79922781775331e-06,0.00266271656633175,0.00367529419654657,0.153384692114047,0.0293514909396057,0.810919315572694
3.13054108594653e-11,3.21914461020306e-07,0.000420998495449487,0.00173348662763458,0.000790956402096535,0.0071808070172254,0.634227597074287,0.35564583243754
2.21970713359682e-09,5.9846007596356e-06,0.0132230693877063,0.0332089601468058,0.000138202757931774,0.000902045797103362,0.683875450675949,0.268646284414037
2.10556243054734e-12,2.57026033940226e-12,8.52216239737314e-08,3.06695536618291e-08,0.00118468909320026,0.000313045352125079,0.86278281784372,0.135719331815101
9.15651186002109e-10,2.46449962440266e-05,2.49574348881841e-06,0.000568497719317868,0.0256457674514601,0.394422727876963,0.116808506218373,0.462527359078503
8.0504679529794e-10,0.000146245701588463,2.22039787890934e-05,0.00123936119253367,0.01489249592022,0.351019812181982,0.251317684993515,0.381362195226325
6.43108601275734e-12,6.29140680212093e-09,1.19557137491664e-06,1.06780512819988e-05,0.00751833516235316,0.415558392225264,0.0649829571024554,0.511928435589433
2.95461935886547e-10,2.48478204712491e-05,0.00101637179649531,0.048143889614512,0.000254463481896867,0.0845678194739146,0.0587138384039646,0.807278769113283
1.10890363506581e-10,3.66855306234383e-06,0.000161005628564973,0.0128608617741097,8.54533574999009e-06,0.000328202928316808,0.382812999485765,0.60382471618354
8.28981959092966e-11,4.09535423448169e-06,5.21451515416718e-06,0.000354367485640282,0.000580883123480688,0.381230138670967,0.0233437374372389,0.594481563330387
4.20716235043146e-14,3.50769870816704e-08,5.24080298010399e-05,0.0560194179990051,3.78337983104874e-06,0.000116754911220664,0.102401174314129,0.841406426288984
6.98514463791134e-11,0.000442454157334099,3.70447631893578e-08,0.00746394127813003,0.000370631523647276,0.464235742030579,0.000879763386579499,0.526607430509116
4.40996426273163e-17,6.45904517393823e-09,3.13527867750303e-08,8.82846974758003e-06,2.34828103735514e-07,0.0771961640172946,0.00597412481672566,0.916820610056297
1.1154360034379e-11,1.72853014348386e-08,1.43850344694696e-08,7.29541054362097e-07,0.00149934105049943,0.292439059252394,0.0271733649063144,0.678887473568247
1.31870128856376e-06,0.0349010405888851,0.000791897155608442,0.229664822270711,8.30695393671962e-05,0.0548948530403005,0.0452121847620398,0.6344508139418
1.23636241656561e-18,4.86164823323561e-09,8.64936362841154e-08,0.000184227487517589,1.77226172808389e-07,0.00352109329208385,0.0226315049527605,0.973662905686181
7.50360635674123e-15,9.40951122868233e-13,4.19215383767694e-07,1.40460196799453e-07,4.52862596559561e-05,1.48782032053462e-05,0.909445877970915,0.0904933978896948
1.52426802315865e-12,3.79441651438404e-07,1.37121768812527e-07,2.31257947100446e-05,0.000268293984863661,0.0271139317609088,0.291467262925303,0.68112686896927
4.25630945210272e-09,2.36165001217976e-05,0.0191439192740555,0.0352827360075563,0.000639936559474664,0.00515195464569127,0.679268609416613,0.260489223340178
8.41454185821665e-11,3.24801299985442e-08,3.05884350530714e-07,2.46073217537861e-06,0.485046682031324,0.187545551173931,0.256863213726843,0.0705417538871012
2.53973662141127e-09,5.22998946271919e-06,0.000578715648081567,0.0415172251620102,0.0016975675038504,0.0297061446119314,0.106287639487104,0.820207475057823
1.30625909266957e-05,0.000240057229898025,0.00898211995182974,0.0204152204520456,0.00244710876736413,0.025733432236771,0.328899478853184,0.613269519917981
2.37043717711192e-08,0.000862492653870157,0.000181092555056512,0.0559482506676009,0.0046115750540611,0.144438269715107,0.0989107775593699,0.695047518090562
1.20874222880502e-06,0.00116901484157785,0.017399020178831,0.220663091468543,0.00496333812176046,0.0384357794131366,0.267531919151781,0.449836628082141
5.21918713879643e-10,1.28086298361525e-05,5.16302824610079e-05,0.00105103802517382,0.000887847568003677,0.0358479397509222,0.428370969415983,0.533777765805702
7.31109345488748e-14,3.27822253555303e-11,1.25356731687895e-06,3.41526728582802e-06,0.000303344495502866,0.000168590406832801,0.854380959602453,0.145142436627753
5.36425616249299e-06,0.00257630872950198,0.0240875999074335,0.129386153343418,0.00948340949314785,0.149412612381224,0.235945918283651,0.449102633605461
6.75360012010176e-14,1.82631396394105e-09,3.04754688308529e-07,3.76070752117851e-05,0.000613728409708272,0.0410391156175754,0.0810504161055211,0.877258826210914
